run_name,n_episodes,success_rate,success_rate_se,avg_steps,avg_steps_se,shortcut_frac,shortcut_frac_se,distance_mae_vs_true,distance_corr_vs_true,distance_mae_vs_graph,distance_corr_vs_graph,shortcut_success_rate,shortcut_success_rate_se,shortcut_avg_length,shortcut_avg_length_se,n_shortcuts_evaluated,t_collection,t_heuristic_training,t_heuristic_pruning,t_policy_training,t_add_shortcuts,t_evaluation
sweep_cd_cmd_ch5_s42,10,1.0,0.0,277.1,4.643872904759082,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.1139440536499023,0.14936184883117676,13469.239877223969
sweep_cd_cmd_nores_ch7_s42,10,1.0,0.0,293.8,11.305652470237078,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.3810887336730957,0.14784526824951172,12875.876770973206
sweep_cd_cmd_ucb100_ch6_s42,10,1.0,0.0,312.9,22.782278688099268,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.4370760917663574,0.15074658393859863,14976.747117519379
sweep_cd_cmd_ucb1_ch6_s42,10,1.0,0.0,302.9,12.196037607900909,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.4408063888549805,0.1477806568145752,13838.931358098984
sweep_cd_cmd_unif_ch6_s42,10,1.0,0.0,284.5,8.54562916219618,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.4890568256378174,0.1473398208618164,13004.87031674385
sweep_cd_crl_ch5_s42,10,1.0,0.0,323.9,18.53971712597339,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,2.990510940551758,0.15005922317504883,15611.700731515884
sweep_cd_crl_nores_ch7_s42,10,1.0,0.0,298.0,17.066536457836623,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.446514129638672,0.14936113357543945,12595.104443073273
sweep_cd_crl_ucb100_ch6_s42,10,1.0,0.0,282.8,6.118823416311342,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.3904693126678467,0.1492934226989746,11747.703666210175
sweep_cd_crl_ucb1_ch6_s42,10,1.0,0.0,298.0,17.066536457836623,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.378730297088623,0.1490025520324707,12594.462287664413
sweep_cd_crl_unif_ch6_s42,10,1.0,0.0,287.3,8.174554014338232,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.371314525604248,0.15065431594848633,12397.18657207489
sweep_cd_dsac_ch5_s42,10,1.0,0.0,290.4,19.210645197100717,0.1,0.09486832980505139,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.0048396587371826,0.14842772483825684,15037.077171087265
sweep_cd_dsac_nores_ch7_s42,10,1.0,0.0,298.1,15.909081962479446,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.5504777431488037,0.15107297897338867,12462.74616074562
sweep_cd_dsac_ucb100_ch6_s42,10,1.0,0.0,322.7,22.20112609756541,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.4862051010131836,0.14891529083251953,15534.098405361176
sweep_cd_dsac_ucb1_ch6_s42,10,1.0,0.0,298.4,7.41799613552519,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.5239109992980957,0.15112638473510742,13785.76422381401
sweep_cd_dsac_unif_ch6_s42,10,1.0,0.0,297.0,15.468965346424719,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.511756420135498,0.15018486976623535,13421.322786331177
sweep_cd_none_ch5_s42,10,1.0,0.0,298.2,15.341881675118387,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.1342179775238037,0.1500236988067627,14791.20243024826
sweep_cd_pure_plan_ch5_s42,10,1.0,0.0,289.7,8.560957890329798,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,2.790405035018921,2.1457672119140625e-05,11330.793681383133
sweep_cd_pure_plan_s42,10,1.0,0.0,279.8,3.385590380158566,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,2.8814287185668945,0.14770174026489258,12762.096729040146
sweep_cd_routs_ch5_s42,10,1.0,0.0,265.1,17.470896434419796,0.4,0.15491933384829668,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,2.77174711227417,0.1481001377105713,12369.145586252213
sweep_cd_sac_ch5_s42,10,1.0,0.0,283.1,10.150478915904522,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,2.984443426132202,0.14643096923828125,13340.537570476532
sweep_cd_sac_nores_ch7_s42,10,1.0,0.0,277.4,3.789459064299283,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.463541269302368,0.15101289749145508,10649.0340487957
sweep_cd_sac_ucb100_ch6_s42,10,1.0,0.0,280.5,7.163565220382003,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.4705238342285156,0.15053033828735352,10782.291084051132
sweep_cd_sac_ucb1_ch6_s42,10,1.0,0.0,283.6,6.852736679604726,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.483607292175293,0.15071606636047363,10154.17165517807
sweep_cd_sac_unif_ch6_s42,10,1.0,0.0,282.5,5.319252244859651,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0,0.0,0.0,0.0,3.5052764415740967,0.14746379852294922,10229.971680879593
